
0.0; 0.0;0.0;0;0;0;0;0; 0.0; 0.0; 0.0; 0.0;0.0
1.0; 3223199.9999999977;539934.0;0;0;0;0;0; 0.0; 0.0; 0.0; 0.0;0.0
2.0; 2968157.1289541977;432441.0;199;567;3711;160;4637; 34173.59255700001; 23385.672451899994; 43322.14528999998; 188335.05330389994;289216.4636027999
3.0; 2968157.1289541977;432441.0;199;567;3711;160;4637; 34173.59255700001; 23385.672451899994; 43322.14528999998; 188335.05330389994;289216.4636027999
4.0; 2968157.1289541977;432441.0;199;567;3711;160;4637; 34173.59255700001; 23385.672451899994; 43322.14528999998; 188335.05330389994;289216.4636027999
5.0; 2968244.8329541977;432441.0;199;567;3709;160;4635; 34173.59255700001; 23385.672451899994; 43322.14528999998; 188247.34930389994;289128.7596027999
6.0; 2968244.8329541977;432441.0;199;567;3709;160;4635; 34173.59255700001; 23385.672451899994; 43322.14528999998; 188247.34930389994;289128.7596027999
7.0; 2968244.8329541977;432441.0;199;567;3709;160;4635; 34173.59255700001; 23385.672451899994; 43322.14528999998; 188247.34930389994;289128.7596027999
8.0; 2968718.832954198;432671.01;199;567;3701;159;4626; 33699.59255700001; 23385.672451899994; 43322.14528999998; 187968.77930389997;288376.18960279995
9.0; 2968862.9669541977;432939.81;199;564;3693;159;4615; 33699.59255700001; 23385.672451899994; 43178.01128999998; 187685.38130389998;287948.65760279994
10.0; 2969135.7969541973;433371.42999999993;198;562;3679;159;4598; 33699.59255700001; 23185.672451899994; 43129.881289999976; 187227.81960389996;287242.9659028
11.0; 2969572.0069541982;434213.84199999995;198;559;3651;157;4565; 33371.09255700001; 23185.672451899994; 43022.17128999998; 186291.3584939;285870.2947928
12.0; 2972888.755954198;435614.07239999995;197;554;3607;155;4513; 30604.092557000007; 23177.483451899996; 42480.611289999986; 184722.49409390008;280984.68139280006
13.0; 2973478.694354198;436792.7451;194;550;3574;152;4470; 30532.518257000007; 22910.069351899994; 42229.66128999999; 183419.7933939001;279092.0422928001
14.0; 2974170.034354198;438613.1791;193;537;3530;152;4412; 30532.518257000007; 22910.069351899994; 41602.32128999999; 181314.91439390002;276359.8232928
15.0; 2974657.174354198;440788.13216999994;193;529;3472;152;4346; 30532.518257000007; 22910.069351899994; 41115.181289999986; 179067.02032390007;273624.78922280006
16.0; 2975654.136754198;443600.4914699999;189;519;3409;148;4265; 30283.803257000003; 22529.814551899995; 40747.18868999999; 176164.84222390005;269725.6487228001
17.0; 2978086.281354197;445555.51246999996;182;505;3354;143;4184; 29155.247257000003; 21656.342551899997; 40306.30408999999; 174072.6102239;265190.50412279996
18.0; 2979816.574454197;449559.70647;178;490;3282;142;4092; 27956.247257000003; 21595.195551899997; 39836.15798999999; 169971.02242389988;259358.62322279986
19.0; 2981822.636454197;451824.03187;174;475;3210;140;3999; 27722.189257; 20962.8755519; 38696.473989999984; 167489.16652389974;254870.70532279974
20.0; 2982706.637864197;455390.81177;165;462;3131;138;3896; 27639.689257; 20577.8647419; 38279.98338999999; 163693.26354389972;250190.8009327997
21.0; 2985684.798369197;458460.31247;159;449;3031;137;3776; 27638.495952; 18235.391541899997; 37800.85938999999; 160251.01918289982;243925.7660667998
22.0; 2987824.777349197;461983.36053;151;435;2931;134;3651; 27566.473872000002; 17786.460641899997; 36181.83339000001; 156528.55860789987;238063.32651179988
23.0; 2989477.960204197;470697.20053;143;418;2827;131;3519; 27310.233872000004; 17605.096336900002; 34966.254839999994; 147481.7613079;227363.3463568
24.0; 2992616.6113041965;476987.98653000005;138;395;2708;126;3367; 26826.871272; 17416.8409369; 32499.221739999994; 140769.07750790013;217512.01145680013
